year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2023,M,Kenya,0 days 02:03:13,Kipkemoi,Vincent,2,25,M,7393.0,0 days 02:00:00
2023,M,Ethiopia,0 days 02:03:24,Takele,Tadese,3,25,M,7404.0,0 days 02:00:00
2023,M,Ethiopia,0 days 02:04:42,Teklu,Haftu,5,25,M,7482.0,0 days 02:00:00
2023,M,Kenya,0 days 02:04:56,Kiplimo,Philemon,8,25,M,7496.0,0 days 02:00:00
2023,M,Germany,0 days 02:04:58,Petros,Amanal,9,25,M,7498.0,0 days 02:00:00
2023,M,Kenya,0 days 02:05:05,Kiplimo,Bonface Kimutai,10,25,M,7505.0,0 days 02:00:00
2023,M,Kenya,0 days 02:05:42,Boit,Josphat,13,25,M,7542.0,0 days 02:00:00
2023,M,Ethiopia,0 days 02:05:44,Abate,Tadu,14,25,M,7544.0,0 days 02:00:00
2023,M,Kenya,0 days 02:05:57,Kangogo,Justus,15,25,M,7557.0,0 days 02:00:00
2023,M,Belgium,0 days 02:08:09,Somers,Michael,16,25,M,7689.0,0 days 02:00:00
