year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2012,W,Canada,0 days 03:45:26,Marmoreo,Jean,11114,70,W,13526.0,0 days 03:40:00
2012,W,Japan,0 days 04:04:08,Ishizaki,Tamie,18033,70,W,14648.0,0 days 04:00:00
2012,W,France,0 days 04:05:33,Baltaian,Armel,18436,70,W,14733.0,0 days 04:00:00
2012,W,Denmark,0 days 04:14:41,Bamberg,Birgit,21021,70,W,15281.0,0 days 04:10:00
2012,W,United States,0 days 04:33:08,Rigney,Hansi,25982,70,W,16388.0,0 days 04:30:00
2012,W,Germany,0 days 04:34:10,Wenzel,Mareike,26203,70,W,16450.0,0 days 04:30:00
2012,W,United Kingdom,0 days 04:46:18,Armstrong,Rosemary,28468,70,W,17178.0,0 days 04:40:00
2012,W,Germany,0 days 04:53:44,Henrich-Zitzmann,Karin,29731,70,W,17624.0,0 days 04:50:00
2012,W,Germany,0 days 04:55:10,Schilff,Karin,29964,70,W,17710.0,0 days 04:50:00
2012,W,Germany,0 days 04:59:17,Multhoff,Ilse,30552,70,W,17957.0,0 days 04:50:00
