year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2011,M,Kenya,0 days 02:03:38,Makau,Patrick,1,25,M,7418.0,0 days 02:00:00
2011,M,Kenya,0 days 02:07:55,Kwelio Chemlany,Stephen,2,25,M,7675.0,0 days 02:00:00
2011,M,Kenya,0 days 02:09:50,Kimaiyo,Edwin,3,25,M,7790.0,0 days 02:00:00
2011,M,United Kingdom,0 days 02:10:55,Overall,Scott,5,25,M,7855.0,0 days 02:10:00
2011,M,Ethiopia,0 days 02:16:38,Abera,Yohanis,13,25,M,8198.0,0 days 02:10:00
2011,M,Iceland,0 days 02:17:12,Karlsson,Kari Steinn,17,25,M,8232.0,0 days 02:10:00
2011,M,United Kingdom,0 days 02:17:16,Ford,Anthony,18,25,M,8236.0,0 days 02:10:00
2011,M,United States,0 days 02:17:42,Crabill,Alex,19,25,M,8262.0,0 days 02:10:00
2011,M,Denmark,0 days 02:17:47,Andersen,Henrik Them,20,25,M,8267.0,0 days 02:10:00
2011,M,Greece,0 days 02:18:38,Parmakis,Michail,22,25,M,8318.0,0 days 02:10:00
