year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,W,France,0 days 03:23:37,Lemoigne,Annie,4660,60,W,12217.0,0 days 03:20:00
2010,W,Japan,0 days 03:24:47,Yamaguchi,Chiseko,4960,60,W,12287.0,0 days 03:20:00
2010,W,Slovakia,0 days 03:41:13,Seidlova,Eva,9562,60,W,13273.0,0 days 03:40:00
2010,W,United Kingdom,0 days 03:45:50,Avery,Brenda,11048,60,W,13550.0,0 days 03:40:00
2010,W,France,0 days 03:48:18,Laire,Jackie,11894,60,W,13698.0,0 days 03:40:00
2010,W,Germany,0 days 03:48:36,KrÃÂ¶ning,Elviera,12000,60,W,13716.0,0 days 03:40:00
2010,W,Finland,0 days 03:48:36,Karjalainen,Kirsti,12003,60,W,13716.0,0 days 03:40:00
2010,W,Belgium,0 days 03:50:44,Van Hoorde,Christina,12797,60,W,13844.0,0 days 03:50:00
2010,W,Netherlands,0 days 03:52:45,Lentferink,Henriette,13548,60,W,13965.0,0 days 03:50:00
2010,W,Japan,0 days 03:53:34,Takahashi,Shoko,13856,60,W,14014.0,0 days 03:50:00
