year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2009,M,Ethiopia,0 days 02:06:08,Gebrselassie,Haile,1,35,M,7568.0,0 days 02:00:00
2009,M,United States,0 days 02:17:59,Rivera Rivera,Luis Alberto,16,35,M,8279.0,0 days 02:10:00
2009,M,Spain,0 days 02:23:39,Alvarez Alvarez,Roberto,25,35,M,8619.0,0 days 02:20:00
2009,M,Austria,0 days 02:24:10,Ringhofer,Andreas,27,35,M,8650.0,0 days 02:20:00
2009,M,United Kingdom,0 days 02:24:44,Gardiner,Richie,30,35,M,8684.0,0 days 02:20:00
2009,M,Japan,0 days 02:25:27,Ito,Kentaro,38,35,M,8727.0,0 days 02:20:00
2009,M,France,0 days 02:26:48,Benoit,Rapicault,44,35,M,8808.0,0 days 02:20:00
2009,M,United Kingdom,0 days 02:27:37,Wilder,Brian,47,35,M,8857.0,0 days 02:20:00
2009,M,Germany,0 days 02:27:48,Matthes,Torsten,49,35,M,8868.0,0 days 02:20:00
2009,M,Japan,0 days 02:28:27,Nishino,Takeshi,53,35,M,8907.0,0 days 02:20:00
