year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2009,M,Denmark,0 days 02:30:34,Troldborg,Peder,64,45,M,9034.0,0 days 02:30:00
2009,M,Germany,0 days 02:34:20,Koch,Matthias,101,45,M,9260.0,0 days 02:30:00
2009,M,Germany,0 days 02:35:23,Rall,RÃÂ¼diger,115,45,M,9323.0,0 days 02:30:00
2009,M,United Kingdom,0 days 02:36:32,Taylor,George,139,45,M,9392.0,0 days 02:30:00
2009,M,Austria,0 days 02:37:12,Hanreich,Andreas,147,45,M,9432.0,0 days 02:30:00
2009,M,Belgium,0 days 02:37:54,Van Dorpe,Jo,153,45,M,9474.0,0 days 02:30:00
2009,M,Denmark,0 days 02:39:01,Poulsen,Claus,176,45,M,9541.0,0 days 02:30:00
2009,M,Germany,0 days 02:39:14,Habel,JÃÂ¼rgen,180,45,M,9554.0,0 days 02:30:00
2009,M,United Kingdom,0 days 02:39:26,Stevens,Greg,186,45,M,9566.0,0 days 02:30:00
2009,M,Spain,0 days 02:39:32,BarberÃÂ¡ Casillas,Juan JosÃÂ©,187,45,M,9572.0,0 days 02:30:00
