year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,M,Kenya,0 days 02:19:55,Korir,Sammy,18,35,M,8395.0,0 days 02:10:00
2010,M,Brazil,0 days 02:22:32,Da Silva,Jose Rubens,24,35,M,8552.0,0 days 02:20:00
2010,M,Germany,0 days 02:24:51,Borggrefe,Fabian,30,35,M,8691.0,0 days 02:20:00
2010,M,Canada,0 days 02:24:52,Mercier,Christian,31,35,M,8692.0,0 days 02:20:00
2010,M,Japan,0 days 02:25:17,Takahashi,Masakazu,35,35,M,8717.0,0 days 02:20:00
2010,M,United Kingdom,0 days 02:25:55,Burton,Stuart,37,35,M,8755.0,0 days 02:20:00
2010,M,Sweden,0 days 02:26:38,Buud,Jonas,43,35,M,8798.0,0 days 02:20:00
2010,M,United States,0 days 02:29:10,Ross,Jerome,52,35,M,8950.0,0 days 02:20:00
2010,M,Germany,0 days 02:31:49,Dumm,Martin,64,35,M,9109.0,0 days 02:30:00
2010,M,United Kingdom,0 days 02:32:16,Green,William,70,35,M,9136.0,0 days 02:30:00
