year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2021,W,Sweden,0 days 02:33:23,Lindholm,Hanna,110,40,W,9203.0,0 days 02:30:00
2021,W,United States,0 days 02:38:32,Flanagan,Shalane,209,40,W,9512.0,0 days 02:30:00
2021,W,Germany,0 days 02:43:30,Burgdorf,Sabine,343,40,W,9810.0,0 days 02:40:00
2021,W,Chile,0 days 02:50:53,Langlois,Catalina,616,40,W,10253.0,0 days 02:50:00
2021,W,United Kingdom,0 days 02:52:11,Wright,Victoria,671,40,W,10331.0,0 days 02:50:00
2021,W,Portugal,0 days 02:54:45,Nunes,Vera,805,40,W,10485.0,0 days 02:50:00
2021,W,Greece,0 days 02:56:49,DIMAKI,DENIZ,936,40,W,10609.0,0 days 02:50:00
2021,W,United Kingdom,0 days 03:00:19,Mullenger,Clare,1237,40,W,10819.0,0 days 03:00:00
2021,W,Russia,0 days 03:00:33,Haub,Irina,1252,40,W,10833.0,0 days 03:00:00
2021,W,Germany,0 days 03:01:59,Witte,Susan,1325,40,W,10919.0,0 days 03:00:00
