year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2005,W,Germany,0 days 02:34:23,Kraus,Melanie,75,30,W,9263.0,0 days 02:30:00
2005,W,Denmark,0 days 02:38:44,Aagaard,Anne-Mette,139,30,W,9524.0,0 days 02:30:00
2005,W,Austria,0 days 02:39:51,Gradwohl,Eva Maria,159,30,W,9591.0,0 days 02:30:00
2005,W,Italy,0 days 02:47:47,Ventrella,Paola,362,30,W,10067.0,0 days 02:40:00
2005,W,United Kingdom,0 days 02:47:58,Watson,Louise,369,30,W,10078.0,0 days 02:40:00
2005,W,Germany,0 days 02:48:20,Meyer,Bianca,381,30,W,10100.0,0 days 02:40:00
2005,W,United Kingdom,0 days 02:50:22,Thornburgh,Imogen,460,30,W,10222.0,0 days 02:50:00
2005,W,Italy,0 days 02:52:47,Rauch,Helga,552,30,W,10367.0,0 days 02:50:00
2005,W,United States,0 days 02:55:32,Minniti,Antoinette,699,30,W,10532.0,0 days 02:50:00
2005,W,United Kingdom,0 days 02:57:05,Jolley,Lynn,799,30,W,10625.0,0 days 02:50:00
