year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2019,M,Italy,0 days 03:45:46,Russo,Antonino,14024,75,M,13546.0,0 days 03:40:00
2019,M,Japan,0 days 04:01:23,Tanaka,Yuzo,20981,75,M,14483.0,0 days 04:00:00
2019,M,Germany,0 days 04:19:19,Janek,Siegfried,26682,75,M,15559.0,0 days 04:10:00
2019,M,Germany,0 days 04:19:42,Hempel,Dieter,26826,75,M,15582.0,0 days 04:10:00
2019,M,United States,0 days 04:22:30,Neil,Kenneth,27699,75,M,15750.0,0 days 04:20:00
2019,M,Germany,0 days 04:23:53,Greiner,Peter,28111,75,M,15833.0,0 days 04:20:00
2019,M,Switzerland,0 days 04:25:27,Nietlispach,Bruno,28595,75,M,15927.0,0 days 04:20:00
2019,M,Germany,0 days 04:27:38,LÃÂ¼er,Rolf,29284,75,M,16058.0,0 days 04:20:00
2019,M,Germany,0 days 04:31:01,Siegert,Bernd,30296,75,M,16261.0,0 days 04:30:00
2019,M,Germany,0 days 04:34:29,Ehlert,Dietrich,31210,75,M,16469.0,0 days 04:30:00
