year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,M,Norway,0 days 04:45:46,Denstad,Tor Finn,29125,80,M,17146.0,0 days 04:40:00
2018,M,Germany,0 days 05:21:53,Wehrstedt,Ernst,35737,80,M,19313.0,0 days 05:20:00
2018,M,Germany,0 days 05:42:53,Schellenberg,Hans-Georg,37927,80,M,20573.0,0 days 05:40:00
2018,M,Germany,0 days 05:44:18,Vogt,Gerhard,38066,80,M,20658.0,0 days 05:40:00
2018,M,Germany,0 days 05:49:19,Ruff,Volker,38467,80,M,20959.0,0 days 05:40:00
2018,M,Germany,0 days 05:52:04,Winkler,Johann,38658,80,M,21124.0,0 days 05:50:00
2018,M,Germany,0 days 05:56:25,Schmidt,Heinz,38980,80,M,21385.0,0 days 05:50:00
2018,M,Germany,0 days 06:11:26,Falkner,Gerhard,39813,80,M,22286.0,0 days 06:10:00
2018,M,France,0 days 06:15:00,Naves,Yves,39969,80,M,22500.0,0 days 06:10:00
2018,M,Germany,0 days 06:18:10,Zelder,Gotthard,40062,80,M,22690.0,0 days 06:10:00
