year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2002,M,Switzerland,0 days 02:24:00,Abrantes,Jose,46,45,M,8640.0,0 days 02:20:00
2002,M,France,0 days 02:29:09,Chatelard,Philippe,71,45,M,8949.0,0 days 02:20:00
2002,M,Hungary,0 days 02:34:53,Grapka,Emil,132,45,M,9293.0,0 days 02:30:00
2002,M,Germany,0 days 02:35:18,Lohmeier,Bernhard,144,45,M,9318.0,0 days 02:30:00
2002,M,Austria,0 days 02:36:12,Weissengruber,Ewald,157,45,M,9372.0,0 days 02:30:00
2002,M,Germany,0 days 02:36:19,Hansen,Thomas,164,45,M,9379.0,0 days 02:30:00
2002,M,Germany,0 days 02:36:28,Hesselmann,Rolf,167,45,M,9388.0,0 days 02:30:00
2002,M,Germany,0 days 02:36:38,Spahn,Peter,171,45,M,9398.0,0 days 02:30:00
2002,M,Belgium,0 days 02:38:59,Seynaeve,Johan,206,45,M,9539.0,0 days 02:30:00
2002,M,Germany,0 days 02:39:00,Alles,Werner,207,45,M,9540.0,0 days 02:30:00
