year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2015,M,Venezuela,0 days 02:39:28,Fernandez,Douglas,331,55,M,9568.0,0 days 02:30:00
2015,M,Belarus,0 days 02:41:46,Ihar,Dolbik,399,55,M,9706.0,0 days 02:40:00
2015,M,Austria,0 days 02:42:52,Schwar,Harald,438,55,M,9772.0,0 days 02:40:00
2015,M,Poland,0 days 02:44:30,Pieczurowski,Slawomir,498,55,M,9870.0,0 days 02:40:00
2015,M,United States,0 days 02:48:57,Mcpherson,Alexander,717,55,M,10137.0,0 days 02:40:00
2015,M,Finland,0 days 02:49:53,Talvitie,Tapio,780,55,M,10193.0,0 days 02:40:00
2015,M,Finland,0 days 02:51:03,Fremling,Christian,829,55,M,10263.0,0 days 02:50:00
2015,M,Norway,0 days 02:51:07,Nilsen,Vidar,838,55,M,10267.0,0 days 02:50:00
2015,M,Poland,0 days 02:54:52,Pawlowski,Tadeusz,1113,55,M,10492.0,0 days 02:50:00
2015,M,Slovenia,0 days 02:54:54,Osredkar,Vinko,1119,55,M,10494.0,0 days 02:50:00
