year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2007,W,Denmark,0 days 03:09:38,Andersen,Lene,2021,50,W,11378.0,0 days 03:00:00
2007,W,Germany,0 days 03:09:58,von Knobloch,Ursula,2076,50,W,11398.0,0 days 03:00:00
2007,W,Germany,0 days 03:23:48,Braun,Marion Maria,4280,50,W,12228.0,0 days 03:20:00
2007,W,United Kingdom,0 days 03:23:49,White,Pamela,4286,50,W,12229.0,0 days 03:20:00
2007,W,Denmark,0 days 03:24:38,Simonsen,Helen Sandal,4449,50,W,12278.0,0 days 03:20:00
2007,W,Germany,0 days 03:26:30,Scholze,Marianne,4862,50,W,12390.0,0 days 03:20:00
2007,W,Germany,0 days 03:28:38,GÃÂ¤rtz,Andrea,5461,50,W,12518.0,0 days 03:20:00
2007,W,Germany,0 days 03:28:56,Rennung,BÃÂ¤rbel,5567,50,W,12536.0,0 days 03:20:00
2007,W,Switzerland,0 days 03:29:16,Mathys,Odilia,5680,50,W,12556.0,0 days 03:20:00
2007,W,Germany,0 days 03:30:00,Fenner-Kreutzjans,Angelika,5909,50,W,12600.0,0 days 03:30:00
