year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2004,M,Germany,0 days 03:01:30,Wolff,Reinhard,1347,60,M,10890.0,0 days 03:00:00
2004,M,Germany,0 days 03:02:20,Klinke,Siegfried,1410,60,M,10940.0,0 days 03:00:00
2004,M,Norway,0 days 03:02:57,Pedersen,Thor Sverre,1450,60,M,10977.0,0 days 03:00:00
2004,M,Spain,0 days 03:05:20,Molero-Membrilla,JosÃÂ©,1631,60,M,11120.0,0 days 03:00:00
2004,M,United Kingdom,0 days 03:07:54,Clemens,John,1867,60,M,11274.0,0 days 03:00:00
2004,M,Germany,0 days 03:12:53,Lange,Bodo,2460,60,M,11573.0,0 days 03:10:00
2004,M,Germany,0 days 03:14:06,Segebart,Dieter,2638,60,M,11646.0,0 days 03:10:00
2004,M,Netherlands,0 days 03:14:10,Janssen,Jan,2646,60,M,11650.0,0 days 03:10:00
2004,M,Slovenia,0 days 03:15:28,Savic,Vladimir,2802,60,M,11728.0,0 days 03:10:00
2004,M,Denmark,0 days 03:15:38,HammershÃÂ¸j,Preben,2828,60,M,11738.0,0 days 03:10:00
