year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2007,M,France,0 days 02:36:32,Berge,Bernard,104,50,M,9392.0,0 days 02:30:00
2007,M,Germany,0 days 02:41:12,Spahn,Peter,162,50,M,9672.0,0 days 02:40:00
2007,M,Belgium,0 days 02:43:59,Seynaeve,Johann,221,50,M,9839.0,0 days 02:40:00
2007,M,Germany,0 days 02:44:23,Bosse,Hans-Joachim,233,50,M,9863.0,0 days 02:40:00
2007,M,Germany,0 days 02:44:30,Wild,Karlheinz,240,50,M,9870.0,0 days 02:40:00
2007,M,Germany,0 days 02:48:08,GrÃÂ¼nebaum,Manfred,353,50,M,10088.0,0 days 02:40:00
2007,M,Spain,0 days 02:48:42,GarcÃÂ­a,Higinio,372,50,M,10122.0,0 days 02:40:00
2007,M,Germany,0 days 02:49:55,Stuhlinger,Joachim,439,50,M,10195.0,0 days 02:40:00
2007,M,Finland,0 days 02:51:31,HeikkilÃÂ¤,Timo,497,50,M,10291.0,0 days 02:50:00
2007,M,Germany,0 days 02:52:30,Heinrich,Uwe,549,50,M,10350.0,0 days 02:50:00
