year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,W,Denmark,0 days 03:45:41,Christensen,Doris,10994,65,W,13541.0,0 days 03:40:00
2010,W,United Kingdom,0 days 03:50:29,Elliott,Penny,12714,65,W,13829.0,0 days 03:50:00
2010,W,Germany,0 days 03:58:01,Knabe-Gollnick,Christa,15679,65,W,14281.0,0 days 03:50:00
2010,W,United States,0 days 03:59:05,Rigney,Hansi,16220,65,W,14345.0,0 days 03:50:00
2010,W,United Kingdom,0 days 04:13:22,Little,Gina,20693,65,W,15202.0,0 days 04:10:00
2010,W,Sweden,0 days 04:15:18,hberg,Ingegerd,21326,65,W,15318.0,0 days 04:10:00
2010,W,Germany,0 days 04:16:03,KrÃÂ¼gel,Ingrid,21534,65,W,15363.0,0 days 04:10:00
2010,W,Germany,0 days 04:28:02,Rothkegel,Ilona,24884,65,W,16082.0,0 days 04:20:00
2010,W,United Kingdom,0 days 04:28:26,Brown,Valerie,24977,65,W,16106.0,0 days 04:20:00
2010,W,Netherlands,0 days 04:29:17,deBrouwer,Nelly,25200,65,W,16157.0,0 days 04:20:00
