year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2015,M,Kenya,0 days 02:04:00,Kipchoge,Eliud,1,30,M,7440.0,0 days 02:00:00
2015,M,Kenya,0 days 02:07:46,Mutai,Emmanuel,4,30,M,7666.0,0 days 02:00:00
2015,M,Kenya,0 days 02:09:29,Mutai,Geoffrey,5,30,M,7769.0,0 days 02:00:00
2015,M,Poland,0 days 02:10:47,Shegumo,Yared,8,30,M,7847.0,0 days 02:10:00
2015,M,United Kingdom,0 days 02:11:24,Overall,Scott,10,30,M,7884.0,0 days 02:10:00
2015,M,Australia,0 days 02:12:20,Shelley,Michael,12,30,M,7940.0,0 days 02:10:00
2015,M,Belgium,0 days 02:12:49,van Schuerbeeck,Willem,15,30,M,7969.0,0 days 02:10:00
2015,M,Switzerland,0 days 02:13:57,KreienbÃÂ¼hl,Christian,18,30,M,8037.0,0 days 02:10:00
2015,M,Republic of Ireland,0 days 02:14:52,Seaward,Kevin,21,30,M,8092.0,0 days 02:10:00
2015,M,Japan,0 days 02:15:57,Morita,Tomoyuki,33,30,M,8157.0,0 days 02:10:00
