year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2009,M,Germany,0 days 03:18:15,Klein,Helmut,3138,65,M,11895.0,0 days 03:10:00
2009,M,Slovakia,0 days 03:25:28,Savic,Vladimir,4404,65,M,12328.0,0 days 03:20:00
2009,M,Mexico,0 days 03:28:57,Hurtado,Joe,5207,65,M,12537.0,0 days 03:20:00
2009,M,Norway,0 days 03:31:49,Pedersen,Thor Sverre,5898,65,M,12709.0,0 days 03:30:00
2009,M,Canada,0 days 03:33:49,Barker,Roger,6323,65,M,12829.0,0 days 03:30:00
2009,M,Italy,0 days 03:34:23,Lo Cicero,Mario,6464,65,M,12863.0,0 days 03:30:00
2009,M,Slovenia,0 days 03:37:22,Gregoric,Edo,7173,65,M,13042.0,0 days 03:30:00
2009,M,Switzerland,0 days 03:38:58,Broch,Josef,7596,65,M,13138.0,0 days 03:30:00
2009,M,United States,0 days 03:40:14,stevens,donald,7917,65,M,13214.0,0 days 03:40:00
2009,M,Italy,0 days 03:41:48,Mair Am Tinkhof,Alfons,8340,65,M,13308.0,0 days 03:40:00
