year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2015,M,United Kingdom,0 days 03:17:02,Newton,Peter,4227,70,M,11822.0,0 days 03:10:00
2015,M,Poland,0 days 03:30:53,Fidecki,Wieslaw,7786,70,M,12653.0,0 days 03:30:00
2015,M,France,0 days 03:33:01,Pochat,Amedee,8337,70,M,12781.0,0 days 03:30:00
2015,M,Taiwan,0 days 03:34:21,Hu,Teng-Tsun,8717,70,M,12861.0,0 days 03:30:00
2015,M,Italy,0 days 03:44:06,HÃÂ¶llrigl,Matthias,11696,70,M,13446.0,0 days 03:40:00
2015,M,Netherlands,0 days 03:45:21,Janssen,Jan,12145,70,M,13521.0,0 days 03:40:00
2015,M,Germany,0 days 03:53:03,Lachmann,Heinz,14881,70,M,13983.0,0 days 03:50:00
2015,M,Germany,0 days 03:55:28,Bruex,Engelbert,15805,70,M,14128.0,0 days 03:50:00
2015,M,Denmark,0 days 03:57:58,Hansen,Kurt,16938,70,M,14278.0,0 days 03:50:00
2015,M,Germany,0 days 03:59:32,Janek,Siegfried,17752,70,M,14372.0,0 days 03:50:00
