year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
1999,M,Germany,0 days 05:07:35,Bartsch,Robert,18515,SA,M,18455.0,0 days 05:00:00
