year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2006,M,Portugal,0 days 02:19:43,Valente,Carlos,12,35,M,8383.0,0 days 02:10:00
2006,M,Italy,0 days 02:22:24,Cilento,Pietro,18,35,M,8544.0,0 days 02:20:00
2006,M,Portugal,0 days 02:22:51,Novo,Luis,20,35,M,8571.0,0 days 02:20:00
2006,M,Italy,0 days 02:27:32,AchmÃÂ¼ller,Hermann,25,35,M,8852.0,0 days 02:20:00
2006,M,Germany,0 days 02:32:05,Rolfes,Volkmar,38,35,M,9125.0,0 days 02:30:00
2006,M,Spain,0 days 02:32:30,Aramburu,Jon,39,35,M,9150.0,0 days 02:30:00
2006,M,Germany,0 days 02:32:52,Wieser,JÃÂ¼rgen,42,35,M,9172.0,0 days 02:30:00
2006,M,Switzerland,0 days 02:33:04,von Allmen,Konrad,43,35,M,9184.0,0 days 02:30:00
2006,M,Spain,0 days 02:33:39,Galindo,Javier,48,35,M,9219.0,0 days 02:30:00
2006,M,Germany,0 days 02:34:53,Bayer,Thomas,54,35,M,9293.0,0 days 02:30:00
