year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,M,France,0 days 02:50:53,Lefebvre,Serge,506,60,M,10253.0,0 days 02:50:00
2010,M,Spain,0 days 02:52:46,PÃÂ©rez Alvarez,Alberto,588,60,M,10366.0,0 days 02:50:00
2010,M,Belgium,0 days 02:59:23,Uitdebroeks,Romain,1255,60,M,10763.0,0 days 02:50:00
2010,M,United Kingdom,0 days 02:59:41,Booth,Roger,1311,60,M,10781.0,0 days 02:50:00
2010,M,Japan,0 days 03:04:11,Matsunaga,Tomio,1672,60,M,11051.0,0 days 03:00:00
2010,M,Denmark,0 days 03:05:20,Clemmensen,Poul,1787,60,M,11120.0,0 days 03:00:00
2010,M,Netherlands,0 days 03:05:41,Siebenga,Geu,1826,60,M,11141.0,0 days 03:00:00
2010,M,Germany,0 days 03:06:08,Schuhmacher,Karl-Heinz,1866,60,M,11168.0,0 days 03:00:00
2010,M,Denmark,0 days 03:07:49,Christensen,Bent Bc,2023,60,M,11269.0,0 days 03:00:00
2010,M,Germany,0 days 03:10:14,KrÃÂ¤mer,Dieter,2321,60,M,11414.0,0 days 03:10:00
