year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2007,M,Kenya,0 days 02:12:08,Kahugu,Joseph,8,35,M,7928.0,0 days 02:10:00
2007,M,Belgium,0 days 02:24:04,Claeys,Jerome,32,35,M,8644.0,0 days 02:20:00
2007,M,United Kingdom,0 days 02:27:05,Maclean,Fergus,42,35,M,8825.0,0 days 02:20:00
2007,M,Italy,0 days 02:27:32,Piacenza,Enzo,43,35,M,8852.0,0 days 02:20:00
2007,M,Liberia,0 days 02:27:52,Abdel Latif,Omar,45,35,M,8872.0,0 days 02:20:00
2007,M,France,0 days 02:29:27,Piquois,Franck,60,35,M,8967.0,0 days 02:20:00
2007,M,Germany,0 days 02:30:09,Thomas,Bayer,61,35,M,9009.0,0 days 02:30:00
2007,M,Belgium,0 days 02:30:36,Potiaux,Alain,63,35,M,9036.0,0 days 02:30:00
2007,M,Sweden,0 days 02:32:23,ÃÂsterlund,Kristoffer,72,35,M,9143.0,0 days 02:30:00
2007,M,Germany,0 days 02:33:01,Schneider,Dieter,77,35,M,9181.0,0 days 02:30:00
