year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2004,M,Italy,0 days 02:33:07,Nogara,Federico,89,45,M,9187.0,0 days 02:30:00
2004,M,Germany,0 days 02:33:29,Boesang,Klaus,95,45,M,9209.0,0 days 02:30:00
2004,M,Germany,0 days 02:36:55,Slawinski,Wieslaw,121,45,M,9415.0,0 days 02:30:00
2004,M,Germany,0 days 02:37:45,Spahn,Peter,139,45,M,9465.0,0 days 02:30:00
2004,M,Austria,0 days 02:37:57,Hartl,Herbert,140,45,M,9477.0,0 days 02:30:00
2004,M,Germany,0 days 02:38:55,Kaiser,Christian,155,45,M,9535.0,0 days 02:30:00
2004,M,Germany,0 days 02:39:56,GÃÂ¶tte,JÃÂ¼rgen,182,45,M,9596.0,0 days 02:30:00
2004,M,France,0 days 02:40:26,Pichon,Regis,192,45,M,9626.0,0 days 02:40:00
2004,M,Germany,0 days 02:40:53,Angene,Karlheinz,204,45,M,9653.0,0 days 02:40:00
2004,M,Malta,0 days 02:41:01,Mifsud,Ray,205,45,M,9661.0,0 days 02:40:00
