year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2011,M,Denmark,0 days 02:45:59,Bomholt Nielsen,Torben,315,55,M,9959.0,0 days 02:40:00
2011,M,Mexico,0 days 02:52:15,Garcia,Jose Arnulfo,561,55,M,10335.0,0 days 02:50:00
2011,M,Netherlands,0 days 02:55:28,Groenewegen,Ben,741,55,M,10528.0,0 days 02:50:00
2011,M,Norway,0 days 02:57:25,HÃÂ¶st,Haakon,893,55,M,10645.0,0 days 02:50:00
2011,M,Switzerland,0 days 02:57:35,Hartmann,Joseph,912,55,M,10655.0,0 days 02:50:00
2011,M,Austria,0 days 02:57:35,Kranawitter,Rudolf,914,55,M,10655.0,0 days 02:50:00
2011,M,Finland,0 days 02:57:36,Laitila,Erkki,916,55,M,10656.0,0 days 02:50:00
2011,M,France,0 days 02:58:02,LoÃÂ¯c,Daniel,960,55,M,10682.0,0 days 02:50:00
2011,M,Belgium,0 days 02:58:17,Seynaeve,Johan,990,55,M,10697.0,0 days 02:50:00
2011,M,Germany,0 days 02:59:27,Schreiter,Albrecht,1141,55,M,10767.0,0 days 02:50:00
