year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2004,W,Germany,0 days 02:26:53,Oberem,Sonja,50,30,W,8813.0,0 days 02:20:00
2004,W,Kenya,0 days 02:27:19,Omwanza,Beatrice,53,30,W,8839.0,0 days 02:20:00
2004,W,Italy,0 days 02:32:20,Alagia,Tiziane,82,30,W,9140.0,0 days 02:30:00
2004,W,Austria,0 days 02:43:51,Bidmon,Daniela,271,30,W,9831.0,0 days 02:40:00
2004,W,Sweden,0 days 02:44:49,Akerberg,Jennie,300,30,W,9889.0,0 days 02:40:00
2004,W,Switzerland,0 days 02:49:23,Joly,AngÃÂ©line,475,30,W,10163.0,0 days 02:40:00
2004,W,Germany,0 days 02:51:49,Brema,Susanne,582,30,W,10309.0,0 days 02:50:00
2004,W,France,0 days 02:53:19,Gevrey,Valerie,654,30,W,10399.0,0 days 02:50:00
2004,W,Germany,0 days 02:54:23,Hungermann,Daniela,714,30,W,10463.0,0 days 02:50:00
2004,W,Finland,0 days 02:54:27,SillanpÃÂ¤ÃÂ¤,Katja,717,30,W,10467.0,0 days 02:50:00
