year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2023,W,Japan,0 days 02:23:08,Niiya,Hitomi,95,35,W,8588.0,0 days 02:20:00
2023,W,France,0 days 02:32:43,Jacquot-Claude,Emilie,318,35,W,9163.0,0 days 02:30:00
2023,W,Australia,0 days 02:33:19,Palm,Tara,351,35,W,9199.0,0 days 02:30:00
2023,W,United States,0 days 02:37:07,Hailey,Theresa,521,35,W,9427.0,0 days 02:30:00
2023,W,United States,0 days 02:39:14,Mack,Carrie,672,35,W,9554.0,0 days 02:30:00
2023,W,Estonia,0 days 02:41:19,Ringi,Riine,807,35,W,9679.0,0 days 02:40:00
2023,W,Sweden,0 days 02:41:22,Baecklund,Johanna,813,35,W,9682.0,0 days 02:40:00
2023,W,United Kingdom,0 days 02:42:04,Gallop,Rebecca,858,35,W,9724.0,0 days 02:40:00
2023,W,France,0 days 02:42:43,Colard,Kristin,901,35,W,9763.0,0 days 02:40:00
2023,W,United Kingdom,0 days 02:43:25,Halcarz,Abby,969,35,W,9805.0,0 days 02:40:00
