year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2011,W,Denmark,0 days 03:23:11,Udesen,Mette,4121,55,W,12191.0,0 days 03:20:00
2011,W,Finland,0 days 03:30:40,HÃÂ¤mÃÂ¤lÃÂ¤inen,Riitta-Liisa,5908,55,W,12640.0,0 days 03:30:00
2011,W,Germany,0 days 03:32:21,von Knobloch,Ursula,6289,55,W,12741.0,0 days 03:30:00
2011,W,Italy,0 days 03:32:47,Pattis,Rosa,6401,55,W,12767.0,0 days 03:30:00
2011,W,Brazil,0 days 03:38:46,Carvalho,Raimunda Almeida De,7912,55,W,13126.0,0 days 03:30:00
2011,W,Germany,0 days 03:40:25,Brokat,Helga,8377,55,W,13225.0,0 days 03:40:00
2011,W,Germany,0 days 03:40:48,Hagenmeyer,Ursula,8471,55,W,13248.0,0 days 03:40:00
2011,W,Brazil,0 days 03:42:49,De Albuquerque Drumond,Maria Urcecina,8966,55,W,13369.0,0 days 03:40:00
2011,W,Netherlands,0 days 03:46:26,Hille,Monika,9988,55,W,13586.0,0 days 03:40:00
2011,W,Denmark,0 days 03:47:30,Krawczyk,Evelyn,10321,55,W,13650.0,0 days 03:40:00
