year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2007,M,Belgium,0 days 02:57:48,Ramelot,FrÃÂ©dÃÂ©ric,929,60,M,10668.0,0 days 02:50:00
2007,M,United States,0 days 02:59:49,Caro,Benjamin,1158,60,M,10789.0,0 days 02:50:00
2007,M,Belgium,0 days 03:00:34,Nonnon,Robert,1230,60,M,10834.0,0 days 03:00:00
2007,M,Denmark,0 days 03:03:05,Clemmensen,Poul,1399,60,M,10985.0,0 days 03:00:00
2007,M,Austria,0 days 03:09:27,Lindenbauer,Rudolf,2001,60,M,11367.0,0 days 03:00:00
2007,M,Austria,0 days 03:11:35,Moser,Robert,2285,60,M,11495.0,0 days 03:10:00
2007,M,Italy,0 days 03:14:08,Marzona,Adriano,2686,60,M,11648.0,0 days 03:10:00
2007,M,Germany,0 days 03:14:23,Schlief,Hansdieter,2734,60,M,11663.0,0 days 03:10:00
2007,M,Germany,0 days 03:14:46,Lachmann,Heinz,2800,60,M,11686.0,0 days 03:10:00
2007,M,Germany,0 days 03:14:55,Klein,Helmut,2831,60,M,11695.0,0 days 03:10:00
