year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,W,United States,0 days 04:00:44,DeGrazia,Martha,17654,65,W,14444.0,0 days 04:00:00
2017,W,United States,0 days 04:08:11,Koonce,Suzanne,19943,65,W,14891.0,0 days 04:00:00
2017,W,Sweden,0 days 04:09:37,Wulff,Maria Elena,20385,65,W,14977.0,0 days 04:00:00
2017,W,Germany,0 days 04:11:27,TrÃÂ¤ger,Marion,20976,65,W,15087.0,0 days 04:10:00
2017,W,France,0 days 04:11:34,Nin,Francoise,21012,65,W,15094.0,0 days 04:10:00
2017,W,Germany,0 days 04:13:18,Kobelt,Evelin,21610,65,W,15198.0,0 days 04:10:00
2017,W,Germany,0 days 04:13:22,Kim,Ae-Suk,21633,65,W,15202.0,0 days 04:10:00
2017,W,Denmark,0 days 04:20:53,Damborg,Trine Margrethe,23931,65,W,15653.0,0 days 04:20:00
2017,W,Germany,0 days 04:21:12,Menke,Karin,24021,65,W,15672.0,0 days 04:20:00
2017,W,United States,0 days 04:22:56,Madden,Sandy,24557,65,W,15776.0,0 days 04:20:00
