year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2021,W,Germany,0 days 03:17:44,Lenk,Manuela,2607,60,W,11864.0,0 days 03:10:00
2021,W,France,0 days 03:19:03,Philardeau,Catherine,2749,60,W,11943.0,0 days 03:10:00
2021,W,Canada,0 days 03:34:12,Rochon,Lucie,4625,60,W,12852.0,0 days 03:30:00
2021,W,United States,0 days 03:38:42,Holmes,Carol,5269,60,W,13122.0,0 days 03:30:00
2021,W,Greece,0 days 03:41:50,Kyriakidou,Rachil,5767,60,W,13310.0,0 days 03:40:00
2021,W,Republic of Ireland,0 days 03:48:52,Herman,Hilary,6936,60,W,13732.0,0 days 03:40:00
2021,W,United States,0 days 03:49:12,Hughes,Anne,7006,60,W,13752.0,0 days 03:40:00
2021,W,Canada,0 days 03:51:54,Sweezey,Andrea,7505,60,W,13914.0,0 days 03:50:00
2021,W,United States,0 days 03:53:11,Mccreery,Pat K,7750,60,W,13991.0,0 days 03:50:00
2021,W,France,0 days 03:55:30,Goubet,Christine,8175,60,W,14130.0,0 days 03:50:00
