year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2007,W,Germany,0 days 03:37:45,DÃÂ¶rks,Linda,7805,20,W,13065.0,0 days 03:30:00
2007,W,Germany,0 days 03:46:14,Burmeister,Sina,10204,20,W,13574.0,0 days 03:40:00
2007,W,Germany,0 days 03:47:47,Kurrat,Julia,10700,20,W,13667.0,0 days 03:40:00
2007,W,Germany,0 days 04:02:35,Kotzur,Reikja,16333,20,W,14555.0,0 days 04:00:00
2007,W,Switzerland,0 days 04:06:08,Bruggmann,Linda,17329,20,W,14768.0,0 days 04:00:00
2007,W,Denmark,0 days 04:09:33,Thomasen,Ann-Cathrine,18343,20,W,14973.0,0 days 04:00:00
2007,W,Denmark,0 days 04:09:53,Vestergaard,Nicoline,18437,20,W,14993.0,0 days 04:00:00
2007,W,Denmark,0 days 04:10:03,Hansen,Natacha Holst,18474,20,W,15003.0,0 days 04:10:00
2007,W,Denmark,0 days 04:12:51,Bonde,Tanja,19284,20,W,15171.0,0 days 04:10:00
2007,W,Germany,0 days 04:16:06,Cramer,Sybille,20240,20,W,15366.0,0 days 04:10:00
