year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2014,M,Spain,0 days 02:54:35,Perez Alvarez,Alberto,718,65,M,10475.0,0 days 02:50:00
2014,M,United Kingdom,0 days 02:59:14,Sheridan,Michael,1163,65,M,10754.0,0 days 02:50:00
2014,M,Netherlands,0 days 02:59:38,Bekers,Frans,1218,65,M,10778.0,0 days 02:50:00
2014,M,Austria,0 days 03:06:45,Schwarzenbohler,Manfred,1808,65,M,11205.0,0 days 03:00:00
2014,M,United Kingdom,0 days 03:08:48,Pettifer,David,2040,65,M,11328.0,0 days 03:00:00
2014,M,Germany,0 days 03:10:01,Menke,Jochen,2192,65,M,11401.0,0 days 03:10:00
2014,M,Israel,0 days 03:16:14,Oren,Daniel,2973,65,M,11774.0,0 days 03:10:00
2014,M,France,0 days 03:21:40,Foucault,Dany,3859,65,M,12100.0,0 days 03:20:00
2014,M,Germany,0 days 03:23:40,Schlief,Hansdieter,4179,65,M,12220.0,0 days 03:20:00
2014,M,Germany,0 days 03:28:22,Stanski,Franz,5222,65,M,12502.0,0 days 03:20:00
