year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2007,M,Austria,0 days 02:35:02,Brandner,Klaus,86,45,M,9302.0,0 days 02:30:00
2007,M,Germany,0 days 02:35:19,Hobmaier,Reinmund,89,45,M,9319.0,0 days 02:30:00
2007,M,Poland,0 days 02:35:24,Pieczurowski,Slawomir,92,45,M,9324.0,0 days 02:30:00
2007,M,Germany,0 days 02:36:19,Wollny,Hans-Peter,99,45,M,9379.0,0 days 02:30:00
2007,M,Poland,0 days 02:38:22,Ryzak,Marian,124,45,M,9502.0,0 days 02:30:00
2007,M,United States,0 days 02:39:02,Brown,John,135,45,M,9542.0,0 days 02:30:00
2007,M,Austria,0 days 02:41:20,Hartl,Herbert,164,45,M,9680.0,0 days 02:40:00
2007,M,Italy,0 days 02:41:38,Giacomelli,Fiorenzo,170,45,M,9698.0,0 days 02:40:00
2007,M,Austria,0 days 02:42:05,Jesenko,Rupert,178,45,M,9725.0,0 days 02:40:00
2007,M,Germany,0 days 02:42:06,Freitag,Michael,179,45,M,9726.0,0 days 02:40:00
