year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2005,W,Japan,0 days 02:19:12,Noguchi,Mizuki,18,25,W,8352.0,0 days 02:10:00
2005,W,Ethiopia,0 days 02:28:27,Tafa,Asale,43,25,W,8907.0,0 days 02:20:00
2005,W,Ethiopia,0 days 02:35:32,Tola,Worknesh,93,25,W,9332.0,0 days 02:30:00
2005,W,United Kingdom,0 days 02:38:42,Crombie-Hicks,Shona,137,25,W,9522.0,0 days 02:30:00
2005,W,Sweden,0 days 02:39:31,Rahm,Anna,149,25,W,9571.0,0 days 02:30:00
2005,W,United Kingdom,0 days 02:42:01,Draskau-Petersson,Jess,194,25,W,9721.0,0 days 02:40:00
2005,W,United Kingdom,0 days 02:44:21,Alexander,Rosalyn,262,25,W,9861.0,0 days 02:40:00
2005,W,United Kingdom,0 days 02:45:41,Hazlitt,Karen,293,25,W,9941.0,0 days 02:40:00
2005,W,United Kingdom,0 days 02:46:45,Kelsey,Jo,322,25,W,10005.0,0 days 02:40:00
2005,W,United Kingdom,0 days 02:46:51,May,Holly,328,25,W,10011.0,0 days 02:40:00
