year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2000,M,Israel,0 days 02:20:58,Haile-Melkot,Teshome,20,35,M,8458.0,0 days 02:20:00
2000,M,South Africa,0 days 02:24:49,Mtolo,William,31,35,M,8689.0,0 days 02:20:00
2000,M,Italy,0 days 02:27:27,Della Sala,Ciro,43,35,M,8847.0,0 days 02:20:00
2000,M,Netherlands,0 days 02:28:07,Bergen,Gert van,47,35,M,8887.0,0 days 02:20:00
2000,M,Finland,0 days 02:28:22,Ahola,Asmo,50,35,M,8902.0,0 days 02:20:00
2000,M,Poland,0 days 02:31:29,Krupanek,Romuald,61,35,M,9089.0,0 days 02:30:00
2000,M,Sweden,0 days 02:34:05,Martensson,HÃÂ¤kan,70,35,M,9245.0,0 days 02:30:00
2000,M,Germany,0 days 02:34:16,Heidbreder,Thomas,71,35,M,9256.0,0 days 02:30:00
2000,M,Austria,0 days 02:34:49,Gigl,Manfred,75,35,M,9289.0,0 days 02:30:00
2000,M,Malta,0 days 02:35:09,Azzopardi,Peter,80,35,M,9309.0,0 days 02:30:00
