year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2016,M,United Kingdom,0 days 03:06:21,Sheridan,Michael K,2165,65,M,11181.0,0 days 03:00:00
2016,M,Germany,0 days 03:11:14,Menke,Jochen,2789,65,M,11474.0,0 days 03:10:00
2016,M,Germany,0 days 03:11:39,Juckel,Bernd,2853,65,M,11499.0,0 days 03:10:00
2016,M,Finland,0 days 03:15:43,TrÃÂ¤skelin,Sune,3510,65,M,11743.0,0 days 03:10:00
2016,M,Canada,0 days 03:16:14,Rutledge,Sandy,3580,65,M,11774.0,0 days 03:10:00
2016,M,Norway,0 days 03:20:48,Stenhaug,Tor-Arne,4318,65,M,12048.0,0 days 03:20:00
2016,M,Germany,0 days 03:22:04,Fuhrer,Urs,4542,65,M,12124.0,0 days 03:20:00
2016,M,France,0 days 03:22:38,Chambas,Robert,4640,65,M,12158.0,0 days 03:20:00
2016,M,Switzerland,0 days 03:22:53,Camenzind,Peter,4686,65,M,12173.0,0 days 03:20:00
2016,M,Germany,0 days 03:23:56,Kramer,Wolfgang,4890,65,M,12236.0,0 days 03:20:00
