year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2019,W,Ethiopia,0 days 02:20:14,Bekere,Ashete,72,30,W,8414.0,0 days 02:20:00
2019,W,Ethiopia,0 days 02:20:21,Dibaba,Mare,76,30,W,8421.0,0 days 02:20:00
2019,W,Kenya,0 days 02:21:06,Chepyego,Sally,81,30,W,8466.0,0 days 02:20:00
2019,W,United States,0 days 02:25:10,Kipyego,Sally,116,30,W,8710.0,0 days 02:20:00
2019,W,Switzerland,0 days 02:31:24,StrÃÂ¤hl,Martina,219,30,W,9084.0,0 days 02:30:00
2019,W,Belgium,0 days 02:31:25,Lauwaert,Nina,220,30,W,9085.0,0 days 02:30:00
2019,W,Netherlands,0 days 02:31:29,Deelstra,Andrea,223,30,W,9089.0,0 days 02:30:00
2019,W,Lithuania,0 days 02:33:20,Eimonte,Milda,276,30,W,9200.0,0 days 02:30:00
2019,W,Germany,0 days 02:35:33,Doll,Stefanie,348,30,W,9333.0,0 days 02:30:00
2019,W,United States,0 days 02:36:13,Peyton,Meghan,364,30,W,9373.0,0 days 02:30:00
