year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2014,M,Kenya,0 days 02:02:57,Kimetto,Dennis,1,30,M,7377.0,0 days 02:00:00
2014,M,Kenya,0 days 02:03:13,Mutai,Emmanuel,2,30,M,7393.0,0 days 02:00:00
2014,M,Kenya,0 days 02:07:35,Chepkwony,Frankline,6,30,M,7655.0,0 days 02:00:00
2014,M,United States,0 days 02:11:36,Cabada,Fernando,11,30,M,7896.0,0 days 02:10:00
2014,M,Japan,0 days 02:12:49,Yamamoto,Ryo,13,30,M,7969.0,0 days 02:10:00
2014,M,United Kingdom,0 days 02:13:00,Overall,Scott,14,30,M,7980.0,0 days 02:10:00
2014,M,Japan,0 days 02:15:18,Maeda,Kazuhiro,16,30,M,8118.0,0 days 02:10:00
2014,M,Italy,0 days 02:16:45,Buccilli,Carmine,18,30,M,8205.0,0 days 02:10:00
2014,M,Mexico,0 days 02:19:36,Rojas,Kevin,23,30,M,8376.0,0 days 02:10:00
2014,M,Spain,0 days 02:20:27,Del Val Gonzalez,Julio,26,30,M,8427.0,0 days 02:20:00
