year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2002,M,Germany,0 days 03:00:15,Remmele,Erwin,1395,65,M,10815.0,0 days 03:00:00
2002,M,Germany,0 days 03:01:40,RÃÂ¼cker,Heinrich,1494,65,M,10900.0,0 days 03:00:00
2002,M,Germany,0 days 03:02:31,Wittig,Klemens,1554,65,M,10951.0,0 days 03:00:00
2002,M,Germany,0 days 03:04:10,Plessner,Kurt,1686,65,M,11050.0,0 days 03:00:00
2002,M,Netherlands,0 days 03:08:04,Ruter,Joop,2045,65,M,11284.0,0 days 03:00:00
2002,M,Germany,0 days 03:14:20,Liliensiek,Horst,2780,65,M,11660.0,0 days 03:10:00
2002,M,Germany,0 days 03:15:22,Maier,Franz,2948,65,M,11722.0,0 days 03:10:00
2002,M,Netherlands,0 days 03:17:36,Steylen,Aad,3228,65,M,11856.0,0 days 03:10:00
2002,M,Germany,0 days 03:17:55,Nast,GÃÂ¼nter,3268,65,M,11875.0,0 days 03:10:00
2002,M,Germany,0 days 03:23:10,Bathe,Lothar,4125,65,M,12190.0,0 days 03:20:00
