year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2014,M,Slovenia,0 days 02:27:24,Kejzar,Roman,58,45,M,8844.0,0 days 02:20:00
2014,M,United States,0 days 02:31:09,Mcmanus,Michael,79,45,M,9069.0,0 days 02:30:00
2014,M,Switzerland,0 days 02:32:38,Gehrig,Roman,96,45,M,9158.0,0 days 02:30:00
2014,M,Canada,0 days 02:33:10,Draude,Jody,103,45,M,9190.0,0 days 02:30:00
2014,M,Spain,0 days 02:33:33,Casado PÃÂ©rez,Luis Alberto,107,45,M,9213.0,0 days 02:30:00
2014,M,Austria,0 days 02:34:54,Schneider,GÃÂ¼nter,117,45,M,9294.0,0 days 02:30:00
2014,M,Italy,0 days 02:35:08,Stella,Giovanni,122,45,M,9308.0,0 days 02:30:00
2014,M,Italy,0 days 02:38:46,Bertone,Silvio,169,45,M,9526.0,0 days 02:30:00
2014,M,Italy,0 days 02:39:11,Consolati,Cristiano,175,45,M,9551.0,0 days 02:30:00
2014,M,Norway,0 days 02:39:18,TjÃÂ¸rnhom,Tore,180,45,M,9558.0,0 days 02:30:00
