year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2000,W,Japan,0 days 02:40:05,Kusutani,Sayuri,127,40,W,9605.0,0 days 02:40:00
2000,W,Netherlands,0 days 02:54:08,Piels-Steur,G.M.,480,40,W,10448.0,0 days 02:50:00
2000,W,Switzerland,0 days 02:54:28,Kleis,Maggie,488,40,W,10468.0,0 days 02:50:00
2000,W,Germany,0 days 02:59:21,Ruppert,Margret,793,40,W,10761.0,0 days 02:50:00
2000,W,Netherlands,0 days 03:07:38,Rovers,Els,1279,40,W,11258.0,0 days 03:00:00
2000,W,Germany,0 days 03:08:55,Sawatz,Gerda,1384,40,W,11335.0,0 days 03:00:00
2000,W,Germany,0 days 03:09:32,Hofmann,Angelika,1441,40,W,11372.0,0 days 03:00:00
2000,W,France,0 days 03:09:53,Caharel,Lydie,1475,40,W,11393.0,0 days 03:00:00
2000,W,Germany,0 days 03:10:08,Hille,Karin,1495,40,W,11408.0,0 days 03:10:00
2000,W,Germany,0 days 03:11:07,Wortmann,Michaela,1582,40,W,11467.0,0 days 03:10:00
