year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2009,M,Japan,0 days 02:12:54,Fujita,Atsushi,8,30,M,7974.0,0 days 02:10:00
2009,M,Japan,0 days 02:13:00,Takahashi,Kensuke,9,30,M,7980.0,0 days 02:10:00
2009,M,United Kingdom,0 days 02:15:35,Abyu,Tomas,13,30,M,8135.0,0 days 02:10:00
2009,M,Israel,0 days 02:23:07,Zimro,Zohar,23,30,M,8587.0,0 days 02:20:00
2009,M,New Zealand,0 days 02:23:19,Martelletti,Paul,24,30,M,8599.0,0 days 02:20:00
2009,M,United Kingdom,0 days 02:24:57,Price,Gareth,33,30,M,8697.0,0 days 02:20:00
2009,M,Austria,0 days 02:25:23,PflÃÂ¼gl,Christian,35,30,M,8723.0,0 days 02:20:00
2009,M,United Kingdom,0 days 02:25:25,Lennox,Jethro,36,30,M,8725.0,0 days 02:20:00
2009,M,Denmark,0 days 02:25:27,FarsÃÂ¶ht,Jeppe,37,30,M,8727.0,0 days 02:20:00
2009,M,Austria,0 days 02:26:50,Frankhauser,Peter,45,30,M,8810.0,0 days 02:20:00
