year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2021,W,Kenya,0 days 02:24:33,Chelimo,Edith,31,35,W,8673.0,0 days 02:20:00
2021,W,Canada,0 days 02:49:47,Longridge,Corri,570,35,W,10187.0,0 days 02:40:00
2021,W,Canada,0 days 02:50:00,Beck,Katie,577,35,W,10200.0,0 days 02:50:00
2021,W,United Kingdom,0 days 02:51:33,Niemz,Lucy,640,35,W,10293.0,0 days 02:50:00
2021,W,United States,0 days 02:52:37,Wilson,Casey,691,35,W,10357.0,0 days 02:50:00
2021,W,Switzerland,0 days 02:52:56,Nagel-Wallimann,Doris,712,35,W,10376.0,0 days 02:50:00
2021,W,Belgium,0 days 02:54:12,Hellemans,Leentje,773,35,W,10452.0,0 days 02:50:00
2021,W,Latvia,0 days 02:55:25,Sokunova,Jekaterina,836,35,W,10525.0,0 days 02:50:00
2021,W,United States,0 days 02:55:31,Sanchez,Megan,843,35,W,10531.0,0 days 02:50:00
2021,W,Republic of Ireland,0 days 02:56:03,MC CREADY,HELEN,871,35,W,10563.0,0 days 02:50:00
