year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2000,M,Germany,0 days 02:27:38,Moretto,Giovanni,44,40,M,8858.0,0 days 02:20:00
2000,M,Germany,0 days 02:36:29,Boesang,Klaus,87,40,M,9389.0,0 days 02:30:00
2000,M,Germany,0 days 02:37:25,Spahn,Peter,96,40,M,9445.0,0 days 02:30:00
2000,M,Poland,0 days 02:37:57,Dabrowski,Sylwester,104,40,M,9477.0,0 days 02:30:00
2000,M,Austria,0 days 02:38:26,KÃÂ¶hler,Martin,110,40,M,9506.0,0 days 02:30:00
2000,M,Switzerland,0 days 02:39:42,Rischl,Peter,120,40,M,9582.0,0 days 02:30:00
2000,M,France,0 days 02:40:19,Frangeul,Jean-Marc,130,40,M,9619.0,0 days 02:40:00
2000,M,France,0 days 02:40:25,Kolton,Jose,133,40,M,9625.0,0 days 02:40:00
2000,M,Germany,0 days 02:40:42,Wons,Ulrich,142,40,M,9642.0,0 days 02:40:00
2000,M,Malta,0 days 02:40:54,Camilleri,Pawlu,145,40,M,9654.0,0 days 02:40:00
