year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2006,M,Ethiopia,0 days 02:10:43,Shentema,Gudisa,2,25,M,7843.0,0 days 02:10:00
2006,M,Ethiopia,0 days 02:15:05,Yae,Terefe,4,25,M,8105.0,0 days 02:10:00
2006,M,France,0 days 02:15:29,Ezzobayry,Ahmed,5,25,M,8129.0,0 days 02:10:00
2006,M,Kenya,0 days 02:17:34,Mokamba,Ombeche,7,25,M,8254.0,0 days 02:10:00
2006,M,Kenya,0 days 02:17:42,Koech,Jackson,8,25,M,8262.0,0 days 02:10:00
2006,M,Kenya,0 days 02:17:47,Kirui,Abel,9,25,M,8267.0,0 days 02:10:00
2006,M,Burundi,0 days 02:19:25,Donatien,Buzinggo,10,25,M,8365.0,0 days 02:10:00
2006,M,Denmark,0 days 02:21:02,Sondergaard,Thomas,14,25,M,8462.0,0 days 02:20:00
2006,M,United Kingdom,0 days 02:21:06,Lambert,Toby,15,25,M,8466.0,0 days 02:20:00
2006,M,Kenya,0 days 02:21:37,Kandie,Christopher,17,25,M,8497.0,0 days 02:20:00
