year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
1999,M,Belgium,0 days 02:23:56,Vanhaecke,Filip,48,40,M,8636.0,0 days 02:20:00
1999,M,Denmark,0 days 02:24:25,Wolfsberg,Christian,50,40,M,8665.0,0 days 02:20:00
1999,M,Austria,0 days 02:24:37,Steurer,Albert,51,40,M,8677.0,0 days 02:20:00
1999,M,Germany,0 days 02:28:32,Schatz,Alexander,61,40,M,8912.0,0 days 02:20:00
1999,M,Slovenia,0 days 02:29:29,Vogric,Miro,68,40,M,8969.0,0 days 02:20:00
1999,M,Germany,0 days 02:30:11,Baier,Ulrich,70,40,M,9011.0,0 days 02:30:00
1999,M,Germany,0 days 02:31:09,Paulitschke,Wilfried,74,40,M,9069.0,0 days 02:30:00
1999,M,Germany,0 days 02:31:48,Wolfram,Lutz,81,40,M,9108.0,0 days 02:30:00
1999,M,Denmark,0 days 02:32:08,Pedersen,Frank,85,40,M,9128.0,0 days 02:30:00
1999,M,Germany,0 days 02:33:18,Kellenter,Stefan,96,40,M,9198.0,0 days 02:30:00
