year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2022,M,Colombia,0 days 03:30:16,Viteri Martinez,Dogenes Bernardo,7598,70,M,12616.0,0 days 03:30:00
2022,M,Algeria,0 days 03:38:04,Khennas,Smail,9423,70,M,13084.0,0 days 03:30:00
2022,M,Norway,0 days 03:44:15,OlderkjÃÂ¦r,Vidar,10998,70,M,13455.0,0 days 03:40:00
2022,M,United Kingdom,0 days 03:44:31,McGlynn,James,11061,70,M,13471.0,0 days 03:40:00
2022,M,United Kingdom,0 days 03:45:44,Byrne,Kevin,11396,70,M,13544.0,0 days 03:40:00
2022,M,United Kingdom,0 days 03:46:08,Newton,David,11507,70,M,13568.0,0 days 03:40:00
2022,M,Germany,0 days 03:47:09,kalkowsky,burkhard,11764,70,M,13629.0,0 days 03:40:00
2022,M,Australia,0 days 03:49:01,Dwyer,Christopher,12311,70,M,13741.0,0 days 03:40:00
2022,M,Germany,0 days 03:50:00,Knefel,GÃÂ¼nter,12611,70,M,13800.0,0 days 03:50:00
2022,M,Germany,0 days 03:51:27,Senkowski,Helmut,12974,70,M,13887.0,0 days 03:50:00
