year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2019,W,Dominican Republic,0 days 02:38:13,Buacier Morillo,Natividad,428,45,W,9493.0,0 days 02:30:00
2019,W,United States,0 days 02:51:24,Klein,Iris,1260,45,W,10284.0,0 days 02:50:00
2019,W,Australia,0 days 02:51:43,Hodge,Kerri,1286,45,W,10303.0,0 days 02:50:00
2019,W,Luxembourg,0 days 02:52:39,Schank,Karin,1355,45,W,10359.0,0 days 02:50:00
2019,W,Chile,0 days 02:52:51,Pena,Carolina,1375,45,W,10371.0,0 days 02:50:00
2019,W,France,0 days 02:57:44,Gelle,Emmie,1984,45,W,10664.0,0 days 02:50:00
2019,W,United Kingdom,0 days 02:58:18,Helowicz,Anna,2086,45,W,10698.0,0 days 02:50:00
2019,W,Portugal,0 days 02:59:33,Mendes,Alice,2365,45,W,10773.0,0 days 02:50:00
2019,W,Colombia,0 days 03:01:05,Diez,Monica,2630,45,W,10865.0,0 days 03:00:00
2019,W,Canada,0 days 03:01:18,Pettersen,Jacqueline,2655,45,W,10878.0,0 days 03:00:00
