year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2011,M,France,0 days 02:19:55,Belhaj,Hamid,29,40,M,8395.0,0 days 02:10:00
2011,M,Spain,0 days 02:26:44,Casado PÃÂ©rez,Luis Alberto,63,40,M,8804.0,0 days 02:20:00
2011,M,France,0 days 02:27:53,Vautier,Stephane,67,40,M,8873.0,0 days 02:20:00
2011,M,Belgium,0 days 02:27:53,Vandecasteele,Steven,68,40,M,8873.0,0 days 02:20:00
2011,M,Germany,0 days 02:28:06,HÃÂ¤mmerling,Jan Oliver,71,40,M,8886.0,0 days 02:20:00
2011,M,United Kingdom,0 days 02:28:49,Butler,Gethin,73,40,M,8929.0,0 days 02:20:00
2011,M,Denmark,0 days 02:28:53,Petersen,Kent,75,40,M,8933.0,0 days 02:20:00
2011,M,Switzerland,0 days 02:29:43,Frieden,Thomas,77,40,M,8983.0,0 days 02:20:00
2011,M,Denmark,0 days 02:30:45,Groth,Andreas Velsing,82,40,M,9045.0,0 days 02:30:00
2011,M,France,0 days 02:30:58,Mathien,Claude,83,40,M,9058.0,0 days 02:30:00
