year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2004,W,Sweden,0 days 03:58:07,Martensson,Gunilla,13658,65,W,14287.0,0 days 03:50:00
2004,W,Denmark,0 days 03:58:40,Drescher Nannestad,Maria,13891,65,W,14320.0,0 days 03:50:00
2004,W,Germany,0 days 04:04:36,Kiehne,Hannelore,15464,65,W,14676.0,0 days 04:00:00
2004,W,Germany,0 days 04:16:32,KÃÂ¼pper,Hannelore,18387,65,W,15392.0,0 days 04:10:00
2004,W,Germany,0 days 04:17:27,Varrelmann,Gisela,18594,65,W,15447.0,0 days 04:10:00
2004,W,Germany,0 days 04:19:24,Multhoff,Ilse,19030,65,W,15564.0,0 days 04:10:00
2004,W,Germany,0 days 04:22:50,HÃÂ¼bner,Ilse,19845,65,W,15770.0,0 days 04:20:00
2004,W,Poland,0 days 04:24:38,Rosinska,Janina,20230,65,W,15878.0,0 days 04:20:00
2004,W,Germany,0 days 04:29:42,Hagemann,Eva,21360,65,W,16182.0,0 days 04:20:00
2004,W,Germany,0 days 04:30:59,Bahlau,Jutta,21604,65,W,16259.0,0 days 04:30:00
