year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,M,United States,0 days 02:27:58,Mayeroff,Jason,48,40,M,8878.0,0 days 02:20:00
2010,M,France,0 days 02:29:15,Brelivet,Patrick,53,40,M,8955.0,0 days 02:20:00
2010,M,Germany,0 days 02:30:09,HÃÂ¤mmerling,Jan Oliver,55,40,M,9009.0,0 days 02:30:00
2010,M,France,0 days 02:31:59,Khezzane,Noreddine,66,40,M,9119.0,0 days 02:30:00
2010,M,Germany,0 days 02:32:07,Schulz,Konrad,68,40,M,9127.0,0 days 02:30:00
2010,M,Germany,0 days 02:32:08,Poch,Mike,69,40,M,9128.0,0 days 02:30:00
2010,M,Italy,0 days 02:33:21,Checcacci,Lorenzo,83,40,M,9201.0,0 days 02:30:00
2010,M,Poland,0 days 02:33:58,Sarapuk,Krzysztof,89,40,M,9238.0,0 days 02:30:00
2010,M,Japan,0 days 02:34:17,Nishino,Takeshi,91,40,M,9257.0,0 days 02:30:00
2010,M,Netherlands,0 days 02:34:51,Wassenberg,Bart,98,40,M,9291.0,0 days 02:30:00
