year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
1999,W,Germany,0 days 03:00:52,Pfeiffer,Hildegard,1084,55,W,10852.0,0 days 03:00:00
1999,W,Germany,0 days 03:31:58,Lomsky,Sigrid,4864,55,W,12718.0,0 days 03:30:00
1999,W,Germany,0 days 03:32:35,Springer,Inge,4968,55,W,12755.0,0 days 03:30:00
1999,W,Germany,0 days 03:32:37,Gaukler,Hilde,4971,55,W,12757.0,0 days 03:30:00
1999,W,Germany,0 days 03:39:36,Liere,Jutta,6300,55,W,13176.0,0 days 03:30:00
1999,W,Germany,0 days 03:39:39,Grawinkel,Rosi,6316,55,W,13179.0,0 days 03:30:00
1999,W,Germany,0 days 03:42:38,Wilck,Irmela,6921,55,W,13358.0,0 days 03:40:00
1999,W,Switzerland,0 days 03:46:49,Zimmerli,Vally,7846,55,W,13609.0,0 days 03:40:00
1999,W,Germany,0 days 03:46:57,KrÃÂ¼ger,Ute,7868,55,W,13617.0,0 days 03:40:00
1999,W,Germany,0 days 03:52:41,Pennigstorff,Winnie,9188,55,W,13961.0,0 days 03:50:00
