year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,W,Canada,0 days 02:30:47,Tessier,Lyndsay,122,40,W,9047.0,0 days 02:30:00
2018,W,United States,0 days 02:34:56,Grunnagle,Dawn,188,40,W,9296.0,0 days 02:30:00
2018,W,France,0 days 02:41:34,Hamel,SÃÂ©verine,384,40,W,9694.0,0 days 02:40:00
2018,W,United States,0 days 02:46:53,Moll,Angela,593,40,W,10013.0,0 days 02:40:00
2018,W,Venezuela,0 days 02:48:13,Rodriguez,Arelys,656,40,W,10093.0,0 days 02:40:00
2018,W,Norway,0 days 02:49:27,Gunnarsson,Jessica,727,40,W,10167.0,0 days 02:40:00
2018,W,United Kingdom,0 days 02:52:34,Waugh,Helen,906,40,W,10354.0,0 days 02:50:00
2018,W,United States,0 days 02:54:45,Pawelek-Brantley,Kim,1059,40,W,10485.0,0 days 02:50:00
2018,W,Germany,0 days 02:54:46,Ochs,Katrin,1064,40,W,10486.0,0 days 02:50:00
2018,W,Canada,0 days 02:55:15,Laperle,Annie,1095,40,W,10515.0,0 days 02:50:00
