year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,M,Kenya,0 days 02:01:39,Kipchoge,Eliud,1,30,M,7299.0,0 days 02:00:00
2018,M,Japan,0 days 02:09:18,Sato,Yuki,6,30,M,7758.0,0 days 02:00:00
2018,M,Eritrea,0 days 02:09:56,Tsegay,Okubay,7,30,M,7796.0,0 days 02:00:00
2018,M,Brazil,0 days 02:13:43,Da Silva,Wellington,11,30,M,8023.0,0 days 02:10:00
2018,M,Brazil,0 days 02:14:57,Da Silva Noronha,Vagner,12,30,M,8097.0,0 days 02:10:00
2018,M,Belgium,0 days 02:15:04,van Peborgh,Nick,14,30,M,8104.0,0 days 02:10:00
2018,M,New Zealand,0 days 02:16:28,Hicks,Malcolm,18,30,M,8188.0,0 days 02:10:00
2018,M,Australia,0 days 02:16:39,Spence,Julian,19,30,M,8199.0,0 days 02:10:00
2018,M,Australia,0 days 02:19:53,Threlfall,Brady,28,30,M,8393.0,0 days 02:10:00
2018,M,CPV,0 days 02:21:01,Sanca,Ruben,32,30,M,8461.0,0 days 02:20:00
