year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,M,Germany,0 days 02:57:04,Ramisch,Andre,1308,20,M,10624.0,0 days 02:50:00
2017,M,Germany,0 days 03:10:36,GÃÂ¼nther,Timon Elias,2990,20,M,11436.0,0 days 03:10:00
2017,M,Denmark,0 days 03:18:08,Larsen,Rasmus Benneboe,4198,20,M,11888.0,0 days 03:10:00
2017,M,Italy,0 days 03:22:23,Cadei,Riccardo,4996,20,M,12143.0,0 days 03:20:00
2017,M,Germany,0 days 03:26:46,Stegmann,Max Jonathan,6011,20,M,12406.0,0 days 03:20:00
2017,M,Germany,0 days 03:31:26,Kern,Jonas,7463,20,M,12686.0,0 days 03:30:00
2017,M,Denmark,0 days 03:35:19,Kargo,Frederik,8503,20,M,12919.0,0 days 03:30:00
2017,M,Germany,0 days 03:37:09,Gleser,Niklas,9002,20,M,13029.0,0 days 03:30:00
2017,M,Germany,0 days 03:37:47,Kissling,Samuel,9167,20,M,13067.0,0 days 03:30:00
2017,M,Germany,0 days 03:39:27,Hofmann,Simon,9669,20,M,13167.0,0 days 03:30:00
