year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,M,Germany,0 days 02:48:00,GrÃÂ¤bel,Gerrit,373,20,M,10080.0,0 days 02:40:00
2010,M,Germany,0 days 02:55:35,Pfau,Maximilian,754,20,M,10535.0,0 days 02:50:00
2010,M,Estonia,0 days 02:56:08,Tomson,Henek,809,20,M,10568.0,0 days 02:50:00
2010,M,Germany,0 days 03:00:11,Falkenthal,Florian,1353,20,M,10811.0,0 days 03:00:00
2010,M,United Kingdom,0 days 03:08:58,Gurney,George,2158,20,M,11338.0,0 days 03:00:00
2010,M,Germany,0 days 03:13:55,Bindra,Nikhil,2872,20,M,11635.0,0 days 03:10:00
2010,M,Germany,0 days 03:17:43,Beye,Christopher,3520,20,M,11863.0,0 days 03:10:00
2010,M,Austria,0 days 03:19:17,Mayr,Manuel,3788,20,M,11957.0,0 days 03:10:00
2010,M,Germany,0 days 03:20:15,Schwanitz,Oliver,3969,20,M,12015.0,0 days 03:20:00
2010,M,Germany,0 days 03:20:41,Karwen,Till,4042,20,M,12041.0,0 days 03:20:00
