year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2023,W,Republic of Ireland,0 days 03:17:38,kennedy,christine,6228,65,W,11858.0,0 days 03:10:00
2023,W,Canada,0 days 03:35:53,Lane,Jo-Anne,11371,65,W,12953.0,0 days 03:30:00
2023,W,United Kingdom,0 days 03:43:46,Haggart,Nora,13850,65,W,13426.0,0 days 03:40:00
2023,W,France,0 days 03:46:46,Luce,Nicouleaud,14921,65,W,13606.0,0 days 03:40:00
2023,W,United States,0 days 03:47:07,Cason,Angela,15010,65,W,13627.0,0 days 03:40:00
2023,W,Switzerland,0 days 03:49:03,Humbel,Brigit,15682,65,W,13743.0,0 days 03:40:00
2023,W,United States,0 days 03:56:01,Burst,Theresa,18361,65,W,14161.0,0 days 03:50:00
2023,W,Canada,0 days 03:57:53,Ayer,Ellen,19210,65,W,14273.0,0 days 03:50:00
2023,W,Denmark,0 days 03:58:28,Jensen,Hanne Margrethe,19502,65,W,14308.0,0 days 03:50:00
2023,W,Germany,0 days 04:00:56,EddelbÃÂ¼ttel,Karin,20594,65,W,14456.0,0 days 04:00:00
