year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2009,M,Germany,0 days 02:49:22,Wahl,Martin,448,55,M,10162.0,0 days 02:40:00
2009,M,Italy,0 days 02:55:06,Di Somma,Antonio,724,55,M,10506.0,0 days 02:50:00
2009,M,Germany,0 days 02:56:58,Seiser,Walter,828,55,M,10618.0,0 days 02:50:00
2009,M,Denmark,0 days 02:57:05,Andersen,Jes,837,55,M,10625.0,0 days 02:50:00
2009,M,Germany,0 days 02:58:40,Nagowizyn,Wladimir,995,55,M,10720.0,0 days 02:50:00
2009,M,Germany,0 days 02:58:51,MÃÂ¼ller,Jochen,1021,55,M,10731.0,0 days 02:50:00
2009,M,Italy,0 days 03:00:24,Cavaliere,Angelo,1182,55,M,10824.0,0 days 03:00:00
2009,M,France,0 days 03:01:07,Vincent,Jean Louis,1232,55,M,10867.0,0 days 03:00:00
2009,M,Germany,0 days 03:01:26,Braun,Wolfgang,1258,55,M,10886.0,0 days 03:00:00
2009,M,France,0 days 03:01:36,BerdaÃÂ¯,Ammar,1267,55,M,10896.0,0 days 03:00:00
