year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2005,M,United States,0 days 03:31:55,Hirsch,George,5313,70,M,12715.0,0 days 03:30:00
2005,M,Germany,0 days 03:41:21,Sanitz,Dieter,7499,70,M,13281.0,0 days 03:40:00
2005,M,Germany,0 days 03:43:54,Franke,Dieter,8121,70,M,13434.0,0 days 03:40:00
2005,M,Japan,0 days 03:46:06,Kashiwagi,Mikio,8700,70,M,13566.0,0 days 03:40:00
2005,M,Germany,0 days 03:53:50,Jung,Helmut,10863,70,M,14030.0,0 days 03:50:00
2005,M,Germany,0 days 03:54:56,Zedel,GÃÂ¼nter,11224,70,M,14096.0,0 days 03:50:00
2005,M,Germany,0 days 04:00:43,Papcke,Gerd,13334,70,M,14443.0,0 days 04:00:00
2005,M,Germany,0 days 04:02:27,Bunzel,GÃÂ¼nter,13737,70,M,14547.0,0 days 04:00:00
2005,M,Norway,0 days 04:06:11,Gundersen,Per Arne,14717,70,M,14771.0,0 days 04:00:00
2005,M,Germany,0 days 04:08:36,Fast,Nikolai,15343,70,M,14916.0,0 days 04:00:00
