year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2009,M,Germany,0 days 04:13:23,Wehrstedt,Ernst,18611,75,M,15203.0,0 days 04:10:00
2009,M,United Kingdom,0 days 04:14:50,Campbell,Brian,19057,75,M,15290.0,0 days 04:10:00
2009,M,Germany,0 days 04:16:33,Jacobi,Werner,19594,75,M,15393.0,0 days 04:10:00
2009,M,Germany,0 days 04:32:13,Papcke,Gerd,24182,75,M,16333.0,0 days 04:30:00
2009,M,Germany,0 days 04:36:33,Budick,Horst,25312,75,M,16593.0,0 days 04:30:00
2009,M,Germany,0 days 04:49:10,Hermanns,Klaus,28333,75,M,17350.0,0 days 04:40:00
2009,M,Austria,0 days 05:15:40,Schild,Norbert,32208,75,M,18940.0,0 days 05:10:00
2009,M,Germany,0 days 05:16:49,KÃÂ¶llner,Werner,32334,75,M,19009.0,0 days 05:10:00
2009,M,Germany,0 days 05:44:45,Oremek,GÃÂ¼nter,34195,75,M,20685.0,0 days 05:40:00
2009,M,Italy,0 days 05:56:51,Eccher,Rino,34583,75,M,21411.0,0 days 05:50:00
