year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2022,M,Norway,0 days 05:21:40,Sel,Harald,30987,80,M,19300.0,0 days 05:20:00
2022,M,Germany,0 days 05:26:29,Greiner,Peter,31450,80,M,19589.0,0 days 05:20:00
2022,M,Germany,0 days 05:49:17,Gabler,Reiner,33049,80,M,20957.0,0 days 05:40:00
2022,M,Germany,0 days 05:54:29,SprÃÂ¶ÃÂig,Lutz,33375,80,M,21269.0,0 days 05:50:00
2022,M,Germany,0 days 05:57:13,Matznick,Horst,33548,80,M,21433.0,0 days 05:50:00
2022,M,Denmark,0 days 06:14:55,Filtenborg,Erhard,34187,80,M,22495.0,0 days 06:10:00
2022,M,Germany,0 days 06:21:15,GrÃÂ¼tzmacher,Peter,34345,80,M,22875.0,0 days 06:20:00
2022,M,United States,0 days 06:24:32,Smith,Rudy,34389,80,M,23072.0,0 days 06:20:00
2022,M,Germany,0 days 06:27:14,Pflaum,Helmut,34426,80,M,23234.0,0 days 06:20:00
2022,M,Belgium,0 days 06:27:48,Sierens,Maurice,34434,80,M,23268.0,0 days 06:20:00
