year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2016,W,Israel,0 days 02:35:59,Dolinin,Elena,176,35,W,9359.0,0 days 02:30:00
2016,W,Republic of Ireland,0 days 02:39:10,Ganiel,Gladys,263,35,W,9550.0,0 days 02:30:00
2016,W,Australia,0 days 02:42:38,Degan,Julia,346,35,W,9758.0,0 days 02:40:00
2016,W,United Kingdom,0 days 02:49:45,Gascoigne-Owens,Johanna,663,35,W,10185.0,0 days 02:40:00
2016,W,France,0 days 02:52:52,FERTON,EKATERINA,854,35,W,10372.0,0 days 02:50:00
2016,W,United Kingdom,0 days 02:54:49,Carnwath,Gabriel,983,35,W,10489.0,0 days 02:50:00
2016,W,Sweden,0 days 02:55:06,RutstrÃÂ¶m,Jenny,1006,35,W,10506.0,0 days 02:50:00
2016,W,Germany,0 days 02:55:26,Weidner,Kristina,1032,35,W,10526.0,0 days 02:50:00
2016,W,Russia,0 days 02:57:34,Ukolova,Olga,1223,35,W,10654.0,0 days 02:50:00
2016,W,United States,0 days 02:57:50,Weinberg,Jill,1258,35,W,10670.0,0 days 02:50:00
